case_id,transaction_id,transaction_date,dispute_date,resolution_date,transaction_amount,currency,payment_method,is_recurring,is_card_present,is_cross_border,is_digital_goods,card_network,reason_code,reason_category,reason_description,merchant_id,merchant_name,merchant_category_code,merchant_category_name,merchant_monthly_volume,merchant_chargeback_rate,merchant_avg_ticket,merchant_years_active,customer_id,customer_tenure_months,customer_total_orders,customer_prior_disputes,customer_prior_win_rate,customer_account_verified,customer_email_domain,days_to_dispute,days_to_respond,response_within_deadline,deadline_days,day_of_week_transaction,month_of_year,is_holiday_period,has_delivery_tracking,has_delivery_confirmation,has_delivery_signature,has_avs_match,has_cvv_match,has_3ds_authentication,has_customer_communication,has_refund_policy_shown,has_terms_accepted,has_ip_geomatch,has_device_fingerprint,has_usage_proof,has_prior_non_disputed_txn,evidence_count,evidence_completeness,evidence_strength_score,amount_log,amount_vs_merchant_avg,customer_risk_score,is_repeat_disputer,dispute_velocity,reason_code_encoded,category_encoded,mcc_encoded,win_probability_true,case_disposition,representment_won,evidence_score
CB-2024-02765,TXN-219793416,2024-12-05,2024-12-07,2025-01-23,46.59,USD,credit,0,1,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-02960,1,1,1,0.124,1,gmail.com,2,1,1,30,3,12,1,1,1,0,1,1,0,1,1,1,1,0,0,0,8,0.6,0.65,3.8626,0.11,0.763,0,1.0,0,0,3,0.5056,REPRESENTED,0,0.7899999999999999
CB-2024-09704,TXN-150591893,2024-12-05,2024-12-29,2025-01-08,136.66,USD,credit,0,0,1,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0020,VeloStore,7372,Software / SaaS,44888,3.743,429.74,1,CUST-00081,17,11,0,0.5,0,yahoo.com,24,3,1,30,3,12,1,0,0,0,1,1,0,0,0,1,1,1,0,0,5,0.8,0.34,4.9248,0.318,0.35,0,0.0,0,0,5,0.5326,REPRESENTED,0,0.52
CB-2024-01871,TXN-849017059,2024-12-05,2025-01-13,2025-03-11,881.05,USD,debit,1,0,0,1,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0008,QuickCart,4722,Travel Agencies,9247,1.457,153.87,14,CUST-01385,33,1,0,0.5,1,yahoo.com,39,4,1,45,3,12,1,0,0,0,1,1,0,1,0,1,1,1,0,1,7,0.5,0.46,6.7822,5.726,0.15,0,0.0,12,1,7,0.3318,REPRESENTED,1,0.47500000000000003
CB-2024-09442,TXN-633921420,2024-12-05,2025-02-14,2025-03-01,170.95,USD,debit,0,0,0,0,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0001,CloudSoft Solutions,5411,Grocery Stores,29970,5.907,410.61,1,CUST-00772,2,15,0,0.5,1,yahoo.com,71,2,1,30,3,12,1,0,1,0,1,1,0,0,0,1,1,0,0,0,5,1.0,0.47,5.1472,0.416,0.15,0,0.0,3,2,0,0.7558,REPRESENTED,1,0.85
CB-2024-03333,TXN-514198886,2024-12-05,2024-12-31,2025-01-22,67.92,USD,debit,0,0,1,1,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0016,ByteDeals,5812,Eating Places / Restaurants,1759,7.446,142.23,11,CUST-00749,1,4,2,0.566,1,yahoo.com,26,4,1,30,3,12,1,0,0,0,0,1,0,0,1,0,0,1,1,1,5,0.0,0.35,4.2329,0.478,1.13,1,2.0,7,1,1,0.7259,REPRESENTED,1,0.2
CB-2024-05615,TXN-785567864,2024-12-05,2025-01-06,2025-02-05,157.76,USD,debit,1,0,0,0,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0005,GadgetHub,5999,Misc. Retail,45241,1.492,392.24,14,CUST-01612,6,1,1,0.45,1,yahoo.com,32,2,1,30,3,12,1,0,1,0,0,1,1,0,1,1,0,0,0,1,6,0.5,0.62,5.0674,0.402,0.665,0,0.1667,3,2,4,0.8894,REPRESENTED,1,0.725
CB-2024-00385,TXN-591697900,2024-12-06,2024-12-18,2025-01-12,17.26,USD,debit,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-02539,10,4,0,0.5,1,gmail.com,12,4,1,30,4,12,1,0,0,0,1,0,0,1,0,0,1,1,1,1,6,0.6,0.42,2.9047,0.149,0.15,0,0.0,0,0,3,0.5168,REPRESENTED,0,0.29000000000000004
CB-2024-09329,TXN-412865078,2024-12-06,2024-12-07,2025-01-30,163.06,USD,credit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0005,GadgetHub,5999,Misc. Retail,45241,1.492,392.24,14,CUST-02324,19,1,4,0.718,0,gmail.com,1,5,1,30,4,12,1,1,1,0,1,1,1,1,0,0,0,0,0,0,6,0.75,0.67,5.1002,0.416,1.548,1,0.2105,7,1,4,0.98,REPRESENTED,0,0.9624999999999999
CB-2024-02119,TXN-993248397,2024-12-06,2025-01-24,2025-03-19,1699.73,USD,credit,0,0,0,0,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0017,NetMarket,5732,Electronics Stores,8197,5.987,278.97,16,CUST-02626,22,1,0,0.5,1,corporate.com,49,11,1,30,4,12,1,1,0,0,1,1,0,1,0,1,0,1,0,1,7,1.0,0.47,7.4388,6.093,0.15,0,0.0,3,2,2,0.6983,REPRESENTED,0,0.55
CB-2024-00680,TXN-919414745,2024-12-06,2024-12-26,2025-02-01,261.41,USD,debit,0,0,1,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0010,InnoRetail,5651,Clothing / Apparel,47361,1.391,330.38,5,CUST-01879,21,20,1,0.647,0,gmail.com,20,9,1,30,4,12,1,1,1,0,0,1,0,0,1,1,1,0,0,1,7,0.4,0.55,5.5699,0.791,0.592,0,0.0476,0,0,9,0.5019,REPRESENTED,0,0.56
CB-2024-09182,TXN-883458348,2024-12-06,2025-01-26,2025-03-19,519.0,USD,credit,0,0,0,0,Mastercard,MC_4863,FRAUD,Cardholder Does Not Recognize,MER-0003,SwiftShop,5732,Electronics Stores,27813,1.574,177.32,6,CUST-01040,6,17,0,0.5,1,hotmail.com,51,5,1,45,4,12,1,1,0,0,1,0,0,0,1,1,0,0,0,0,4,0.25,0.25,6.2538,2.927,0.15,0,0.0,14,0,2,0.3062,REPRESENTED,0,0.23750000000000002
CB-2024-00760,TXN-737153143,2024-12-06,2024-12-20,2025-02-13,98.86,USD,debit,0,0,0,0,Mastercard,MC_4834,PROCESSING_ERROR,Duplicate Processing,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-00009,7,6,0,0.5,0,gmail.com,14,1,1,45,4,12,1,1,0,0,1,1,0,1,0,0,0,0,0,0,4,0.5,0.29,4.6038,0.228,0.35,0,0.0,10,3,13,0.98,REPRESENTED,1,0.47500000000000003
CB-2024-09075,TXN-500736220,2024-12-06,2024-12-12,2025-01-29,449.61,USD,debit,0,0,0,0,Visa,Visa_11.1,AUTHORIZATION,Card Recovery Bulletin,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-01117,55,4,0,0.5,1,gmail.com,6,40,0,30,4,12,1,0,0,1,1,1,0,1,1,1,1,1,0,1,9,0.5,0.66,6.1106,1.036,0.15,0,0.0,2,2,13,0.0,REPRESENTED,0,0.47500000000000003
CB-2024-09027,TXN-408058869,2024-12-06,2024-12-14,2025-01-09,37.02,USD,credit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0009,StreamVault,5945,Hobby / Toy Stores,18074,5.411,60.26,8,CUST-02125,8,1,2,0.395,1,gmail.com,8,1,1,30,4,12,1,1,1,0,1,1,1,0,0,1,1,0,0,0,7,0.5,0.71,3.6381,0.614,1.182,1,0.25,7,1,8,0.9085,REPRESENTED,0,0.9249999999999999
CB-2024-00967,TXN-680078185,2024-12-06,2024-12-16,2025-02-07,132.75,USD,debit,0,1,1,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0010,InnoRetail,5651,Clothing / Apparel,47361,1.391,330.38,5,CUST-00460,1,5,3,0.12,1,gmail.com,10,1,1,45,4,12,1,1,1,1,1,0,0,0,1,1,1,0,0,1,8,0.5,0.7,4.896,0.402,1.764,1,3.0,12,1,9,0.98,REPRESENTED,1,0.575
CB-2024-08904,TXN-883158642,2024-12-06,2024-12-07,2025-02-06,389.78,GBP,credit,0,1,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0020,VeloStore,7372,Software / SaaS,44888,3.743,429.74,1,CUST-00760,35,4,0,0.5,1,gmail.com,1,3,1,30,4,12,1,0,0,0,1,1,1,1,0,1,1,1,0,1,8,1.0,0.64,5.9681,0.907,0.15,0,0.0,0,0,5,0.98,REPRESENTED,1,0.7000000000000001
CB-2024-01213,TXN-274446927,2024-12-06,2024-12-28,2025-01-13,25.62,USD,credit,1,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-02074,95,14,3,0.647,0,gmail.com,22,2,1,30,4,12,1,1,1,1,1,1,0,0,0,1,1,0,0,1,8,0.75,0.73,3.2817,0.22,0.495,1,0.0316,7,1,3,0.9436,REPRESENTED,1,0.8125
CB-2024-07432,TXN-972852527,2024-12-06,2024-12-11,2025-01-12,118.08,USD,credit,1,0,0,1,Mastercard,MC_4834,PROCESSING_ERROR,Duplicate Processing,MER-0006,PrimeGoods,7372,Software / SaaS,9101,2.92,237.28,18,CUST-01144,9,1,0,0.5,1,corporate.com,5,1,1,45,4,12,1,0,0,0,1,1,0,0,0,0,1,1,0,0,4,0.0,0.28,4.7798,0.498,0.15,0,0.0,10,3,5,0.7978,REPRESENTED,1,0.4
CB-2024-06198,TXN-839284199,2024-12-06,2024-12-07,2025-01-11,77.11,CAD,debit,0,0,0,1,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0012,NexCommerce,4816,Computer Network Services,18051,0.853,374.54,6,CUST-00002,29,1,4,0.236,1,yahoo.com,1,5,1,30,4,12,1,1,0,0,1,1,1,0,0,0,1,1,1,0,7,0.5,0.62,4.3581,0.206,1.057,1,0.1379,3,2,11,0.8695,REPRESENTED,1,0.625
CB-2024-07308,TXN-623783454,2024-12-06,2024-12-28,2025-01-14,68.45,USD,debit,0,0,0,0,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0002,TechMart Online,5812,Eating Places / Restaurants,22216,4.5,248.63,8,CUST-02694,46,6,0,0.5,0,corporate.com,22,7,1,45,4,12,1,0,0,0,1,1,0,0,1,1,0,1,0,1,6,0.5,0.39,4.2406,0.275,0.35,0,0.0,9,2,1,0.7234,REPRESENTED,0,0.47500000000000003
CB-2024-01077,TXN-110716169,2024-12-06,2024-12-23,2025-02-20,424.51,USD,credit,0,0,0,0,Visa,Visa_13.3,CONSUMER_DISPUTE,Not as Described or Defective Merchandise,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-01730,12,1,1,0.392,1,yahoo.com,17,1,1,30,4,12,1,1,1,1,1,1,1,0,1,1,0,0,0,1,9,0.667,0.91,6.0533,0.978,0.682,0,0.0833,8,1,13,0.9226,REPRESENTED,1,0.95005
CB-2024-05103,TXN-485789694,2024-12-06,2024-12-23,2025-01-02,68.59,USD,debit,0,0,0,0,Visa,Visa_12.2,PROCESSING_ERROR,Incorrect Transaction Code,MER-0009,StreamVault,5945,Hobby / Toy Stores,18074,5.411,60.26,8,CUST-01209,2,6,1,0.321,1,gmail.com,17,1,1,30,4,12,1,0,1,0,1,1,1,0,0,1,1,0,0,0,6,1.0,0.65,4.2426,1.138,0.704,0,0.5,5,3,8,0.9517,REPRESENTED,1,1.0
CB-2024-00045,TXN-307584959,2024-12-06,2024-12-10,2025-01-06,81.72,GBP,debit,0,0,0,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0015,FusionStore,5411,Grocery Stores,19967,0.815,265.96,4,CUST-01296,15,11,0,0.5,1,hotmail.com,4,1,1,45,4,12,1,1,1,0,1,1,1,1,1,0,1,0,0,1,9,0.75,0.82,4.4155,0.307,0.15,0,0.0,11,0,0,0.8843,REPRESENTED,1,0.9624999999999999
CB-2024-04139,TXN-458228717,2024-12-06,2024-12-09,2025-02-07,1040.19,USD,credit,0,0,1,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0017,NetMarket,5732,Electronics Stores,8197,5.987,278.97,16,CUST-01242,69,1,1,0.584,0,gmail.com,3,10,1,30,4,12,1,0,0,1,1,1,0,1,1,1,1,0,0,1,8,0.5,0.59,6.9481,3.729,0.412,0,0.0145,7,1,2,0.8397,REPRESENTED,0,0.47500000000000003
CB-2024-05632,TXN-498360123,2024-12-06,2024-12-18,2025-01-11,329.68,GBP,debit,0,0,1,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0007,PixelBuy,7011,Hotels / Lodging,14474,9.107,419.75,2,CUST-01931,12,1,0,0.5,1,gmail.com,12,1,1,30,4,12,1,1,1,0,1,0,0,1,1,1,0,0,0,0,6,0.75,0.52,5.8012,0.785,0.15,0,0.0,7,1,6,0.8334,REPRESENTED,1,0.6125
CB-2024-00155,TXN-396194426,2024-12-06,2024-12-22,2025-02-07,189.53,USD,debit,0,0,1,1,Visa,Visa_11.2,AUTHORIZATION,Declined Authorization,MER-0020,VeloStore,7372,Software / SaaS,44888,3.743,429.74,1,CUST-02681,41,1,0,0.5,1,outlook.com,16,1,1,30,4,12,1,0,0,0,1,1,1,1,0,0,1,1,1,1,8,0.5,0.68,5.2498,0.441,0.15,0,0.0,3,2,5,0.9267,REPRESENTED,1,0.625
CB-2024-05562,TXN-819438792,2024-12-06,2024-12-26,2025-01-11,60.88,USD,credit,1,0,1,0,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0018,ZenShop,5912,Drug Stores / Pharmacies,16900,6.51,116.2,5,CUST-01388,5,9,0,0.5,1,gmail.com,20,6,1,45,4,12,1,1,1,0,0,1,0,1,1,0,0,0,0,1,6,0.0,0.51,4.1252,0.524,0.15,0,0.0,9,2,3,0.5712,REPRESENTED,1,0.5
CB-2024-08173,TXN-297179176,2024-12-07,2025-01-04,2025-01-29,243.53,USD,credit,0,0,0,0,Visa,Visa_12.2,PROCESSING_ERROR,Incorrect Transaction Code,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-01393,11,16,1,0.762,1,corporate.com,28,4,1,30,5,12,1,1,0,0,1,0,0,1,1,1,0,0,0,0,5,1.0,0.32,5.4993,0.545,0.571,0,0.0909,5,3,4,0.9531,REPRESENTED,1,0.35
CB-2024-01654,TXN-557999759,2024-12-07,2024-12-12,2025-02-06,120.9,USD,credit,1,0,0,0,Visa,Visa_13.3,CONSUMER_DISPUTE,Not as Described or Defective Merchandise,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-02042,2,10,1,0.347,0,corporate.com,5,4,1,30,5,12,1,0,0,1,1,1,0,1,0,1,1,0,0,1,7,0.667,0.54,4.8032,0.279,0.896,0,0.5,8,1,13,0.7461,REPRESENTED,0,0.50005
CB-2024-09048,TXN-181133295,2024-12-07,2025-01-11,2025-02-01,832.56,GBP,credit,0,1,0,0,Mastercard,MC_4855,CONSUMER_DISPUTE,Goods / Services Not Received,MER-0017,NetMarket,5732,Electronics Stores,8197,5.987,278.97,16,CUST-00677,28,23,1,0.125,1,gmail.com,35,4,1,45,5,12,1,0,1,1,1,1,0,0,1,0,0,1,0,1,7,0.667,0.68,6.7257,2.984,0.477,0,0.0357,13,1,2,0.9636,REPRESENTED,1,0.8000499999999999
CB-2024-07994,TXN-407324421,2024-12-07,2024-12-10,2025-01-13,60.23,USD,prepaid,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0009,StreamVault,5945,Hobby / Toy Stores,18074,5.411,60.26,8,CUST-01833,120,9,0,0.5,0,corporate.com,3,1,1,30,5,12,1,0,0,1,0,1,0,1,0,0,0,1,0,1,5,0.4,0.42,4.1146,1.0,0.35,0,0.0,0,0,8,0.4133,REPRESENTED,0,0.26
CB-2024-00804,TXN-896225088,2024-12-07,2025-02-26,2025-04-24,49.98,USD,credit,0,0,0,0,Visa,Visa_12.5,PROCESSING_ERROR,Incorrect Amount,MER-0016,ByteDeals,5812,Eating Places / Restaurants,1759,7.446,142.23,11,CUST-02536,4,1,1,0.137,0,outlook.com,81,1,1,30,5,12,1,0,1,0,1,1,0,0,0,1,1,0,0,1,6,0.5,0.52,3.9314,0.351,0.959,0,0.25,6,3,1,0.9431,REPRESENTED,1,0.7749999999999999
CB-2024-01801,TXN-239586058,2024-12-07,2024-12-29,2025-02-05,259.71,USD,prepaid,0,0,0,1,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0007,PixelBuy,7011,Hotels / Lodging,14474,9.107,419.75,2,CUST-02810,4,4,0,0.5,1,gmail.com,22,1,1,45,5,12,1,0,0,0,1,1,1,0,1,1,1,0,0,1,7,0.5,0.55,5.5634,0.619,0.15,0,0.0,12,1,6,0.4498,REPRESENTED,0,0.625
CB-2024-05299,TXN-301082669,2024-12-07,2024-12-28,2025-02-28,115.85,USD,debit,1,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0019,PeakCart,5999,Misc. Retail,23297,3.699,446.68,8,CUST-01410,53,5,2,0.25,1,gmail.com,21,4,1,30,5,12,1,0,0,1,1,1,0,0,1,1,1,1,0,1,8,0.25,0.59,4.7609,0.259,0.451,1,0.0377,7,1,4,0.9297,REPRESENTED,1,0.4375
CB-2024-09609,TXN-250070524,2024-12-07,2024-12-16,2025-02-07,71.34,EUR,credit,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-00668,38,21,0,0.5,1,corporate.com,9,9,1,30,5,12,1,1,1,0,0,1,0,1,1,0,1,1,0,1,8,0.6,0.63,4.2814,0.169,0.15,0,0.0,0,0,3,0.6135,REPRESENTED,0,0.59
CB-2024-07568,TXN-303019143,2024-12-07,2024-12-20,2025-01-05,146.28,USD,debit,0,0,0,0,Mastercard,MC_4853,CONSUMER_DISPUTE,Goods / Services Not as Described,MER-0007,PixelBuy,7011,Hotels / Lodging,14474,9.107,419.75,2,CUST-01650,9,5,4,0.51,0,hotmail.com,13,4,1,45,5,12,1,1,1,1,1,1,0,1,0,1,1,0,0,1,9,0.5,0.8,4.9923,0.348,2.347,1,0.4444,12,1,6,0.945,REPRESENTED,1,0.7749999999999999
CB-2024-05343,TXN-915641227,2024-12-07,2025-01-29,2025-03-18,27.07,USD,credit,0,1,0,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0009,StreamVault,5945,Hobby / Toy Stores,18074,5.411,60.26,8,CUST-00551,8,7,0,0.5,1,gmail.com,53,6,1,45,5,12,1,1,1,0,0,1,0,0,1,1,0,0,1,0,6,0.25,0.55,3.3347,0.449,0.15,0,0.0,11,0,8,0.4269,REPRESENTED,1,0.5375
CB-2024-02745,TXN-452516825,2024-12-07,2024-12-08,2025-02-01,214.54,USD,prepaid,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0003,SwiftShop,5732,Electronics Stores,27813,1.574,177.32,6,CUST-01570,33,11,0,0.5,1,corporate.com,1,3,1,30,5,12,1,1,0,0,1,1,0,1,1,0,1,0,0,1,7,0.5,0.44,5.3731,1.21,0.15,0,0.0,7,1,2,0.7842,REPRESENTED,0,0.47500000000000003
CB-2024-02606,TXN-249607104,2024-12-07,2025-01-15,2025-03-09,137.79,USD,prepaid,1,0,0,1,Visa,Visa_12.5,PROCESSING_ERROR,Incorrect Amount,MER-0015,FusionStore,5411,Grocery Stores,19967,0.815,265.96,4,CUST-00055,46,8,0,0.5,1,outlook.com,39,3,1,30,5,12,1,0,0,0,0,0,1,1,0,0,1,1,1,1,6,0.5,0.52,4.933,0.518,0.15,0,0.0,6,3,0,0.98,REPRESENTED,0,0.22499999999999998
CB-2024-02607,TXN-112143907,2024-12-07,2024-12-16,2025-01-07,292.71,USD,debit,0,0,0,1,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0006,PrimeGoods,7372,Software / SaaS,9101,2.92,237.28,18,CUST-01743,120,1,1,0.388,1,outlook.com,9,8,1,30,5,12,1,0,0,0,1,1,0,1,0,0,0,1,0,0,4,0.25,0.3,5.6826,1.234,0.234,0,0.0083,7,1,5,0.4891,REPRESENTED,1,0.4375
CB-2024-01029,TXN-962200241,2024-12-07,2025-01-05,2025-01-18,44.78,USD,credit,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0016,ByteDeals,5812,Eating Places / Restaurants,1759,7.446,142.23,11,CUST-02116,1,7,0,0.5,0,corporate.com,29,1,1,30,5,12,1,0,0,0,1,1,0,0,1,1,0,1,1,1,7,0.6,0.49,3.8238,0.315,0.35,0,0.0,0,0,1,0.5029,REPRESENTED,1,0.49
CB-2024-03550,TXN-172564156,2024-12-07,2025-01-03,2025-02-13,70.58,USD,credit,1,0,1,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-02340,65,3,0,0.5,1,yahoo.com,27,1,1,30,5,12,1,0,0,0,1,1,1,1,0,1,1,0,0,0,6,0.8,0.52,4.2708,0.163,0.15,0,0.0,0,0,13,0.7455,REPRESENTED,1,0.67
CB-2024-00199,TXN-931718327,2024-12-07,2024-12-23,2025-02-26,1575.8,USD,credit,0,0,0,1,Mastercard,MC_4863,FRAUD,Cardholder Does Not Recognize,MER-0008,QuickCart,4722,Travel Agencies,9247,1.457,153.87,14,CUST-02237,58,1,1,0.336,0,outlook.com,16,20,1,45,5,12,1,0,0,0,1,1,0,1,1,0,1,1,1,1,8,1.0,0.55,7.3632,10.241,0.503,0,0.0172,14,0,7,0.6344,REPRESENTED,0,0.55
CB-2024-01145,TXN-881552113,2024-12-08,2024-12-20,2025-02-04,24.25,USD,credit,0,0,0,0,Visa,Visa_13.1,CONSUMER_DISPUTE,Merchandise / Services Not Received,MER-0002,TechMart Online,5812,Eating Places / Restaurants,22216,4.5,248.63,8,CUST-00765,24,10,5,0.66,1,hotmail.com,12,1,1,30,6,12,1,1,1,0,1,0,1,0,0,1,1,1,0,0,7,0.5,0.7,3.2288,0.098,1.352,1,0.2083,7,1,1,0.98,REPRESENTED,1,0.725
CB-2024-09504,TXN-240132707,2024-12-08,2024-12-10,2025-01-13,64.37,USD,debit,0,1,0,0,Mastercard,MC_4855,CONSUMER_DISPUTE,Goods / Services Not Received,MER-0004,DigitalNest,5912,Drug Stores / Pharmacies,45060,5.072,421.92,6,CUST-02264,28,1,0,0.5,1,corporate.com,2,1,1,45,6,12,1,1,0,0,1,0,0,1,0,0,1,0,0,1,5,0.333,0.31,4.1801,0.153,0.15,0,0.0,13,1,3,0.7243,REPRESENTED,1,0.24995
CB-2024-03009,TXN-992390506,2024-12-08,2024-12-21,2025-02-23,72.78,USD,debit,0,0,0,1,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0005,GadgetHub,5999,Misc. Retail,45241,1.492,392.24,14,CUST-01529,50,17,4,0.645,1,gmail.com,13,7,1,45,6,12,1,0,0,0,1,1,0,0,0,0,1,1,1,1,6,0.5,0.43,4.3011,0.186,0.587,1,0.08,9,2,4,0.7617,REPRESENTED,1,0.47500000000000003
CB-2024-08024,TXN-849318952,2024-12-08,2024-12-31,2025-01-23,255.94,USD,credit,0,0,0,0,Mastercard,MC_4837,FRAUD,No Cardholder Authorization,MER-0015,FusionStore,5411,Grocery Stores,19967,0.815,265.96,4,CUST-00632,36,2,4,0.497,0,gmail.com,23,1,1,45,6,12,1,1,0,1,0,1,0,0,1,0,1,0,0,1,6,0.25,0.44,5.5488,0.962,1.017,1,0.1111,11,0,0,0.4914,REPRESENTED,0,0.23750000000000002
CB-2024-04779,TXN-251646894,2024-12-08,2024-12-26,2025-02-05,1193.77,USD,credit,0,0,0,0,Visa,Visa_10.5,FRAUD,Fraud - Counterfeit Transaction,MER-0003,SwiftShop,5732,Electronics Stores,27813,1.574,177.32,6,CUST-02491,29,40,1,0.621,1,gmail.com,18,4,1,30,6,12,1,1,1,0,1,0,1,1,1,1,1,1,0,1,10,0.667,0.87,7.0857,6.732,0.321,0,0.0345,1,0,2,0.7306,REPRESENTED,1,0.75005
CB-2024-00474,TXN-577611424,2024-12-08,2024-12-21,2025-01-17,273.82,USD,debit,0,0,0,1,Visa,Visa_10.5,FRAUD,Fraud - Counterfeit Transaction,MER-0013,UrbanCart,5961,Catalog / Mail-Order,13886,2.798,244.89,14,CUST-02798,11,1,3,0.552,0,gmail.com,13,14,1,30,6,12,1,0,0,0,1,0,0,1,0,0,1,0,1,0,4,0.333,0.3,5.6161,1.118,1.835,1,0.2727,1,0,12,0.2859,REPRESENTED,0,0.24995
CB-2024-09773,TXN-774736376,2024-12-08,2024-12-09,2025-01-08,16.38,GBP,credit,1,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0012,NexCommerce,4816,Computer Network Services,18051,0.853,374.54,6,CUST-02662,3,13,2,0.355,1,gmail.com,1,7,1,30,6,12,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0.6,0.21,2.8553,0.044,1.194,1,0.6667,0,0,11,0.4453,REPRESENTED,0,0.49
CB-2024-00057,TXN-102753583,2024-12-08,2025-01-05,2025-01-23,44.92,USD,prepaid,0,0,0,0,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0002,TechMart Online,5812,Eating Places / Restaurants,22216,4.5,248.63,8,CUST-01045,7,3,4,0.141,1,outlook.com,28,2,1,30,6,12,1,1,0,0,0,1,0,1,1,0,1,0,0,1,6,0.4,0.36,3.8269,0.181,2.258,1,0.5714,0,0,1,0.5592,REPRESENTED,1,0.26
CB-2024-09114,TXN-221928017,2024-12-08,2024-12-10,2025-01-18,128.64,EUR,credit,0,0,0,1,Visa,Visa_10.4,FRAUD,Fraud - Card Not Present,MER-0014,SmartBuy,6411,Insurance,30178,3.28,434.09,18,CUST-01825,32,6,0,0.5,1,hotmail.com,2,4,1,30,6,12,1,0,0,0,1,1,1,0,0,0,0,1,1,0,5,0.8,0.51,4.8648,0.296,0.15,0,0.0,0,0,13,0.8158,REPRESENTED,0,0.67
CB-2024-00725,TXN-224428704,2024-12-08,2025-01-01,2025-02-18,130.51,USD,credit,1,0,0,1,Mastercard,MC_4808,AUTHORIZATION,Authorization Related Chargeback,MER-0006,PrimeGoods,7372,Software / SaaS,9101,2.92,237.28,18,CUST-01365,12,2,0,0.5,1,yahoo.com,24,11,1,45,6,12,1,0,0,0,1,1,0,1,0,1,1,0,0,0,5,0.5,0.34,4.8791,0.55,0.15,0,0.0,9,2,5,0.6947,REPRESENTED,1,0.47500000000000003
